competitors_name,country,total,place,judging,finals,competition_type,competition,location,date,url,img_url
Noel Thompson,"Las Vegas, NV",42,8,42,,Men's Classic Physique - Masters 50+,2024-pro-masters-world-championships,"Pittsburgh,Pennsylvania",2024-09-01,https://www.ifbbpro.com/competition/2024-pro-masters-world-championships/,https://www.ifbbpro.com/wp-content/uploads/2024/02/2024mastersworldsPRO_090124_resultsp4-800x721.jpg
Kyle Woolstenhulme,"Meridian, ID",10,2,10,,Men's Classic Physique - Masters 50+,2024-pro-masters-world-championships,"Pittsburgh,Pennsylvania",2024-09-01,https://www.ifbbpro.com/competition/2024-pro-masters-world-championships/,https://www.ifbbpro.com/wp-content/uploads/2024/02/2024mastersworldsPRO_090124_resultsp4-800x721.jpg
Monty Mabry,United States,49,10,49,,Men's Classic Physique - Masters 50+,2024-pro-masters-world-championships,"Pittsburgh,Pennsylvania",2024-09-01,https://www.ifbbpro.com/competition/2024-pro-masters-world-championships/,https://www.ifbbpro.com/wp-content/uploads/2024/02/2024mastersworldsPRO_090124_resultsp4-800x721.jpg
Chris Klefeker,United States,25,5,25,,Men's Classic Physique - Masters 60+,2024-pro-masters-world-championships,"Pittsburgh,Pennsylvania",2024-09-01,https://www.ifbbpro.com/competition/2024-pro-masters-world-championships/,https://www.ifbbpro.com/wp-content/uploads/2024/02/2024mastersworldsPRO_090124_resultsp4-800x721.jpg
Robert Johnson,"Sugar Land, TX",-,-,-,-,Men's Classic Physique - Masters 60+,2024-pro-masters-world-championships,"Pittsburgh,Pennsylvania",2024-09-01,https://www.ifbbpro.com/competition/2024-pro-masters-world-championships/,https://www.ifbbpro.com/wp-content/uploads/2024/02/2024mastersworldsPRO_090124_resultsp4-800x721.jpg
Kepeli Robbins,"Wailuku, HI",5,1,5,,Men's Classic Physique - Masters 60+,2024-pro-masters-world-championships,"Pittsburgh,Pennsylvania",2024-09-01,https://www.ifbbpro.com/competition/2024-pro-masters-world-championships/,https://www.ifbbpro.com/wp-content/uploads/2024/02/2024mastersworldsPRO_090124_resultsp4-800x721.jpg
Tom Stahlberg,"Alpine, CA",11,2,11,,Men's Classic Physique - Masters 60+,2024-pro-masters-world-championships,"Pittsburgh,Pennsylvania",2024-09-01,https://www.ifbbpro.com/competition/2024-pro-masters-world-championships/,https://www.ifbbpro.com/wp-content/uploads/2024/02/2024mastersworldsPRO_090124_resultsp4-800x721.jpg
Randy Watson,"Fredericksburg, VA",14,3,14,,Men's Classic Physique - Masters 60+,2024-pro-masters-world-championships,"Pittsburgh,Pennsylvania",2024-09-01,https://www.ifbbpro.com/competition/2024-pro-masters-world-championships/,https://www.ifbbpro.com/wp-content/uploads/2024/02/2024mastersworldsPRO_090124_resultsp4-800x721.jpg
Eric Funston,United States,20,4,20,,Men's Classic Physique - Masters 60+,2024-pro-masters-world-championships,"Pittsburgh,Pennsylvania",2024-09-01,https://www.ifbbpro.com/competition/2024-pro-masters-world-championships/,https://www.ifbbpro.com/wp-content/uploads/2024/02/2024mastersworldsPRO_090124_resultsp4-800x721.jpg
Mark Bacon,"Junction City, KS",10,2,10,,Men's 212 Bodybuilding - Masters 60+,2024-pro-masters-world-championships,"Pittsburgh,Pennsylvania",2024-09-01,https://www.ifbbpro.com/competition/2024-pro-masters-world-championships/,https://www.ifbbpro.com/wp-content/uploads/2024/02/2024mastersworldsPRO_090124_resultsp3-800x893.jpg
Doug Derma,Canada,30,6,30,,Men's 212 Bodybuilding - Masters 60+,2024-pro-masters-world-championships,"Pittsburgh,Pennsylvania",2024-09-01,https://www.ifbbpro.com/competition/2024-pro-masters-world-championships/,https://www.ifbbpro.com/wp-content/uploads/2024/02/2024mastersworldsPRO_090124_resultsp3-800x893.jpg
Gator Gates,"Madison, AL",22,4,22,,Men's 212 Bodybuilding - Masters 60+,2024-pro-masters-world-championships,"Pittsburgh,Pennsylvania",2024-09-01,https://www.ifbbpro.com/competition/2024-pro-masters-world-championships/,https://www.ifbbpro.com/wp-content/uploads/2024/02/2024mastersworldsPRO_090124_resultsp3-800x893.jpg
Donnie Whetstone,"Tumwater, WA",15,3,15,,Men's 212 Bodybuilding - Masters 60+,2024-pro-masters-world-championships,"Pittsburgh,Pennsylvania",2024-09-01,https://www.ifbbpro.com/competition/2024-pro-masters-world-championships/,https://www.ifbbpro.com/wp-content/uploads/2024/02/2024mastersworldsPRO_090124_resultsp3-800x893.jpg
Anthony Charles,United States,23,5,23,,Men's 212 Bodybuilding - Masters 60+,2024-pro-masters-world-championships,"Pittsburgh,Pennsylvania",2024-09-01,https://www.ifbbpro.com/competition/2024-pro-masters-world-championships/,https://www.ifbbpro.com/wp-content/uploads/2024/02/2024mastersworldsPRO_090124_resultsp3-800x893.jpg
Ralph Coccio,"Red Bank, NJ",35,7,35,,Men's 212 Bodybuilding - Masters 60+,2024-pro-masters-world-championships,"Pittsburgh,Pennsylvania",2024-09-01,https://www.ifbbpro.com/competition/2024-pro-masters-world-championships/,https://www.ifbbpro.com/wp-content/uploads/2024/02/2024mastersworldsPRO_090124_resultsp3-800x893.jpg
Ivan Massillon,"Las Vegas, NV",5,1,5,,Men's 212 Bodybuilding - Masters 60+,2024-pro-masters-world-championships,"Pittsburgh,Pennsylvania",2024-09-01,https://www.ifbbpro.com/competition/2024-pro-masters-world-championships/,https://www.ifbbpro.com/wp-content/uploads/2024/02/2024mastersworldsPRO_090124_resultsp3-800x893.jpg
Daniel Hughes,"Kalispell, MT",5,1,5,,Men's Classic Physique - Masters 40+,2024-pro-masters-world-championships,"Pittsburgh,Pennsylvania",2024-09-01,https://www.ifbbpro.com/competition/2024-pro-masters-world-championships/,https://www.ifbbpro.com/wp-content/uploads/2024/02/2024mastersworldsPRO_090124_resultsp3-800x893.jpg
Michael Mckenzie Sr.,"Castle Rock, CO",55,11,55,,Men's Classic Physique - Masters 40+,2024-pro-masters-world-championships,"Pittsburgh,Pennsylvania",2024-09-01,https://www.ifbbpro.com/competition/2024-pro-masters-world-championships/,https://www.ifbbpro.com/wp-content/uploads/2024/02/2024mastersworldsPRO_090124_resultsp3-800x893.jpg
David Carter,"Springboro, OH",80,16,80,,Men's Classic Physique - Masters 40+,2024-pro-masters-world-championships,"Pittsburgh,Pennsylvania",2024-09-01,https://www.ifbbpro.com/competition/2024-pro-masters-world-championships/,https://www.ifbbpro.com/wp-content/uploads/2024/02/2024mastersworldsPRO_090124_resultsp3-800x893.jpg
Farzad Ghotbi,Canada,62,13,62,,Men's Classic Physique - Masters 40+,2024-pro-masters-world-championships,"Pittsburgh,Pennsylvania",2024-09-01,https://www.ifbbpro.com/competition/2024-pro-masters-world-championships/,https://www.ifbbpro.com/wp-content/uploads/2024/02/2024mastersworldsPRO_090124_resultsp3-800x893.jpg
Brad Helm,"Pueblo, CO",57,12,57,,Men's Classic Physique - Masters 40+,2024-pro-masters-world-championships,"Pittsburgh,Pennsylvania",2024-09-01,https://www.ifbbpro.com/competition/2024-pro-masters-world-championships/,https://www.ifbbpro.com/wp-content/uploads/2024/02/2024mastersworldsPRO_090124_resultsp3-800x893.jpg
Allen Kendrick,"Laveen, AZ",54,10,54,,Men's Classic Physique - Masters 40+,2024-pro-masters-world-championships,"Pittsburgh,Pennsylvania",2024-09-01,https://www.ifbbpro.com/competition/2024-pro-masters-world-championships/,https://www.ifbbpro.com/wp-content/uploads/2024/02/2024mastersworldsPRO_090124_resultsp3-800x893.jpg
Anthony Cobos,"Joliet, IL",71,14,71,,Men's Classic Physique - Masters 40+,2024-pro-masters-world-championships,"Pittsburgh,Pennsylvania",2024-09-01,https://www.ifbbpro.com/competition/2024-pro-masters-world-championships/,https://www.ifbbpro.com/wp-content/uploads/2024/02/2024mastersworldsPRO_090124_resultsp3-800x893.jpg
Travis Hester,"Springdale, AR",30,6,30,,Men's Classic Physique - Masters 40+,2024-pro-masters-world-championships,"Pittsburgh,Pennsylvania",2024-09-01,https://www.ifbbpro.com/competition/2024-pro-masters-world-championships/,https://www.ifbbpro.com/wp-content/uploads/2024/02/2024mastersworldsPRO_090124_resultsp3-800x893.jpg
Aldo Masolo,Italy,14,3,14,,Men's Classic Physique - Masters 40+,2024-pro-masters-world-championships,"Pittsburgh,Pennsylvania",2024-09-01,https://www.ifbbpro.com/competition/2024-pro-masters-world-championships/,https://www.ifbbpro.com/wp-content/uploads/2024/02/2024mastersworldsPRO_090124_resultsp3-800x893.jpg
Olushomo Oni,"Arlington, TX",46,9,46,,Men's Classic Physique - Masters 40+,2024-pro-masters-world-championships,"Pittsburgh,Pennsylvania",2024-09-01,https://www.ifbbpro.com/competition/2024-pro-masters-world-championships/,https://www.ifbbpro.com/wp-content/uploads/2024/02/2024mastersworldsPRO_090124_resultsp3-800x893.jpg
Jake Phippen,"Layton, UT",41,8,41,,Men's Classic Physique - Masters 40+,2024-pro-masters-world-championships,"Pittsburgh,Pennsylvania",2024-09-01,https://www.ifbbpro.com/competition/2024-pro-masters-world-championships/,https://www.ifbbpro.com/wp-content/uploads/2024/02/2024mastersworldsPRO_090124_resultsp3-800x893.jpg
Mohammed Rajab,"Peoria, AZ",74,15,74,,Men's Classic Physique - Masters 40+,2024-pro-masters-world-championships,"Pittsburgh,Pennsylvania",2024-09-01,https://www.ifbbpro.com/competition/2024-pro-masters-world-championships/,https://www.ifbbpro.com/wp-content/uploads/2024/02/2024mastersworldsPRO_090124_resultsp3-800x893.jpg
Erick Ramirez,"Houston, TX",80,16,80,,Men's Classic Physique - Masters 40+,2024-pro-masters-world-championships,"Pittsburgh,Pennsylvania",2024-09-01,https://www.ifbbpro.com/competition/2024-pro-masters-world-championships/,https://www.ifbbpro.com/wp-content/uploads/2024/02/2024mastersworldsPRO_090124_resultsp3-800x893.jpg
David Robinson,"Pittsburgh, PA",22,4,22,,Men's Classic Physique - Masters 40+,2024-pro-masters-world-championships,"Pittsburgh,Pennsylvania",2024-09-01,https://www.ifbbpro.com/competition/2024-pro-masters-world-championships/,https://www.ifbbpro.com/wp-content/uploads/2024/02/2024mastersworldsPRO_090124_resultsp3-800x893.jpg
Denny Singh,"Chicago, IL",80,16,80,,Men's Classic Physique - Masters 40+,2024-pro-masters-world-championships,"Pittsburgh,Pennsylvania",2024-09-01,https://www.ifbbpro.com/competition/2024-pro-masters-world-championships/,https://www.ifbbpro.com/wp-content/uploads/2024/02/2024mastersworldsPRO_090124_resultsp3-800x893.jpg
Jason Theobald,"Union, KY",12,2,12,,Men's Classic Physique - Masters 40+,2024-pro-masters-world-championships,"Pittsburgh,Pennsylvania",2024-09-01,https://www.ifbbpro.com/competition/2024-pro-masters-world-championships/,https://www.ifbbpro.com/wp-content/uploads/2024/02/2024mastersworldsPRO_090124_resultsp3-800x893.jpg
Wil Vaughn,"Pittsboro, IN",23,5,23,,Men's Classic Physique - Masters 40+,2024-pro-masters-world-championships,"Pittsburgh,Pennsylvania",2024-09-01,https://www.ifbbpro.com/competition/2024-pro-masters-world-championships/,https://www.ifbbpro.com/wp-content/uploads/2024/02/2024mastersworldsPRO_090124_resultsp3-800x893.jpg
Larry Waters,"Mooresville, NC",35,7,35,,Men's Classic Physique - Masters 40+,2024-pro-masters-world-championships,"Pittsburgh,Pennsylvania",2024-09-01,https://www.ifbbpro.com/competition/2024-pro-masters-world-championships/,https://www.ifbbpro.com/wp-content/uploads/2024/02/2024mastersworldsPRO_090124_resultsp3-800x893.jpg
Stanley Bishop,"Louisville, KY",7,1,7,,Men's Bodybuilding - Masters 70+,2024-pro-masters-world-championships,"Pittsburgh,Pennsylvania",2024-09-01,https://www.ifbbpro.com/competition/2024-pro-masters-world-championships/,https://www.ifbbpro.com/wp-content/uploads/2024/02/2024mastersworldsPRO_090124_resultsp2-800x1029.jpg
Edward Davis,"Carrollton, TX",19,4,19,,Men's Bodybuilding - Masters 70+,2024-pro-masters-world-championships,"Pittsburgh,Pennsylvania",2024-09-01,https://www.ifbbpro.com/competition/2024-pro-masters-world-championships/,https://www.ifbbpro.com/wp-content/uploads/2024/02/2024mastersworldsPRO_090124_resultsp2-800x1029.jpg
Ken Davis,"Montclair, NJ",25,5,25,,Men's Bodybuilding - Masters 70+,2024-pro-masters-world-championships,"Pittsburgh,Pennsylvania",2024-09-01,https://www.ifbbpro.com/competition/2024-pro-masters-world-championships/,https://www.ifbbpro.com/wp-content/uploads/2024/02/2024mastersworldsPRO_090124_resultsp2-800x1029.jpg
John Hinken,"Tampa, FL",8,2,8,,Men's Bodybuilding - Masters 70+,2024-pro-masters-world-championships,"Pittsburgh,Pennsylvania",2024-09-01,https://www.ifbbpro.com/competition/2024-pro-masters-world-championships/,https://www.ifbbpro.com/wp-content/uploads/2024/02/2024mastersworldsPRO_090124_resultsp2-800x1029.jpg
David Marinelli,"Palm City, FL",-,-,-,-,Men's Bodybuilding - Masters 70+,2024-pro-masters-world-championships,"Pittsburgh,Pennsylvania",2024-09-01,https://www.ifbbpro.com/competition/2024-pro-masters-world-championships/,https://www.ifbbpro.com/wp-content/uploads/2024/02/2024mastersworldsPRO_090124_resultsp2-800x1029.jpg
Jack Scow,"Clovis, CA",16,3,16,,Men's Bodybuilding - Masters 70+,2024-pro-masters-world-championships,"Pittsburgh,Pennsylvania",2024-09-01,https://www.ifbbpro.com/competition/2024-pro-masters-world-championships/,https://www.ifbbpro.com/wp-content/uploads/2024/02/2024mastersworldsPRO_090124_resultsp2-800x1029.jpg
James Arrington,United States,5,1,5,,Men's Bodybuilding - Masters 80+,2024-pro-masters-world-championships,"Pittsburgh,Pennsylvania",2024-09-01,https://www.ifbbpro.com/competition/2024-pro-masters-world-championships/,https://www.ifbbpro.com/wp-content/uploads/2024/02/2024mastersworldsPRO_090124_resultsp2-800x1029.jpg
James Arrington,United States,5,1,5,,Men's Bodybuilding - Masters 90+,2024-pro-masters-world-championships,"Pittsburgh,Pennsylvania",2024-09-01,https://www.ifbbpro.com/competition/2024-pro-masters-world-championships/,https://www.ifbbpro.com/wp-content/uploads/2024/02/2024mastersworldsPRO_090124_resultsp2-800x1029.jpg
Eric Berger,"Jacksonville, FL",25,5,25,,Men's 212 Bodybuilding - Masters 40+,2024-pro-masters-world-championships,"Pittsburgh,Pennsylvania",2024-09-01,https://www.ifbbpro.com/competition/2024-pro-masters-world-championships/,https://www.ifbbpro.com/wp-content/uploads/2024/02/2024mastersworldsPRO_090124_resultsp2-800x1029.jpg
Joey Mobareki,United States,12,2,12,,Men's 212 Bodybuilding - Masters 40+,2024-pro-masters-world-championships,"Pittsburgh,Pennsylvania",2024-09-01,https://www.ifbbpro.com/competition/2024-pro-masters-world-championships/,https://www.ifbbpro.com/wp-content/uploads/2024/02/2024mastersworldsPRO_090124_resultsp2-800x1029.jpg
Ricardo Bertoloto,"Bridgeport, CT",5,1,5,,Men's 212 Bodybuilding - Masters 40+,2024-pro-masters-world-championships,"Pittsburgh,Pennsylvania",2024-09-01,https://www.ifbbpro.com/competition/2024-pro-masters-world-championships/,https://www.ifbbpro.com/wp-content/uploads/2024/02/2024mastersworldsPRO_090124_resultsp2-800x1029.jpg
David Carter,"Springboro, OH",30,6,30,,Men's 212 Bodybuilding - Masters 40+,2024-pro-masters-world-championships,"Pittsburgh,Pennsylvania",2024-09-01,https://www.ifbbpro.com/competition/2024-pro-masters-world-championships/,https://www.ifbbpro.com/wp-content/uploads/2024/02/2024mastersworldsPRO_090124_resultsp2-800x1029.jpg
Matt Edmonds,"Harrodsburg, KY",20,4,20,,Men's 212 Bodybuilding - Masters 40+,2024-pro-masters-world-championships,"Pittsburgh,Pennsylvania",2024-09-01,https://www.ifbbpro.com/competition/2024-pro-masters-world-championships/,https://www.ifbbpro.com/wp-content/uploads/2024/02/2024mastersworldsPRO_090124_resultsp2-800x1029.jpg
Andrew Mitchell,"Massillon, OH",13,3,13,,Men's 212 Bodybuilding - Masters 40+,2024-pro-masters-world-championships,"Pittsburgh,Pennsylvania",2024-09-01,https://www.ifbbpro.com/competition/2024-pro-masters-world-championships/,https://www.ifbbpro.com/wp-content/uploads/2024/02/2024mastersworldsPRO_090124_resultsp2-800x1029.jpg
Eric Berger,"Jacksonville, FL",30,6,30,,Men's 212 Bodybuilding - Masters 50+,2024-pro-masters-world-championships,"Pittsburgh,Pennsylvania",2024-09-01,https://www.ifbbpro.com/competition/2024-pro-masters-world-championships/,https://www.ifbbpro.com/wp-content/uploads/2024/02/2024mastersworldsPRO_090124_resultsp2-800x1029.jpg
Eric Ecknerode,"Derwood, MD",20,4,20,,Men's 212 Bodybuilding - Masters 50+,2024-pro-masters-world-championships,"Pittsburgh,Pennsylvania",2024-09-01,https://www.ifbbpro.com/competition/2024-pro-masters-world-championships/,https://www.ifbbpro.com/wp-content/uploads/2024/02/2024mastersworldsPRO_090124_resultsp2-800x1029.jpg
Miguel Angel Lopez Blanco,Spain,9,2,9,,Men's 212 Bodybuilding - Masters 50+,2024-pro-masters-world-championships,"Pittsburgh,Pennsylvania",2024-09-01,https://www.ifbbpro.com/competition/2024-pro-masters-world-championships/,https://www.ifbbpro.com/wp-content/uploads/2024/02/2024mastersworldsPRO_090124_resultsp2-800x1029.jpg
Joey Mobareki,United States,25,5,25,,Men's 212 Bodybuilding - Masters 50+,2024-pro-masters-world-championships,"Pittsburgh,Pennsylvania",2024-09-01,https://www.ifbbpro.com/competition/2024-pro-masters-world-championships/,https://www.ifbbpro.com/wp-content/uploads/2024/02/2024mastersworldsPRO_090124_resultsp2-800x1029.jpg
Ivan Massillon,"Las Vegas, NV",15,3,15,,Men's 212 Bodybuilding - Masters 50+,2024-pro-masters-world-championships,"Pittsburgh,Pennsylvania",2024-09-01,https://www.ifbbpro.com/competition/2024-pro-masters-world-championships/,https://www.ifbbpro.com/wp-content/uploads/2024/02/2024mastersworldsPRO_090124_resultsp2-800x1029.jpg
Zaid Adamo,Canada,35,7,35,,Men's 212 Bodybuilding - Masters 50+,2024-pro-masters-world-championships,"Pittsburgh,Pennsylvania",2024-09-01,https://www.ifbbpro.com/competition/2024-pro-masters-world-championships/,https://www.ifbbpro.com/wp-content/uploads/2024/02/2024mastersworldsPRO_090124_resultsp2-800x1029.jpg
Junho Kim,South Korea,6,1,6,,Men's 212 Bodybuilding - Masters 50+,2024-pro-masters-world-championships,"Pittsburgh,Pennsylvania",2024-09-01,https://www.ifbbpro.com/competition/2024-pro-masters-world-championships/,https://www.ifbbpro.com/wp-content/uploads/2024/02/2024mastersworldsPRO_090124_resultsp2-800x1029.jpg
Michael Ely,"Parma Hgts, OH",6,1,6,,Men's Bodybuilding - Masters 40+,2024-pro-masters-world-championships,"Pittsburgh,Pennsylvania",2024-09-01,https://www.ifbbpro.com/competition/2024-pro-masters-world-championships/,https://www.ifbbpro.com/wp-content/uploads/2024/02/2024mastersworldsPRO_090124_resultsp1-800x980.jpg
Ricardo Bertoloto,"Bridgeport, CT",15,3,15,,Men's Bodybuilding - Masters 40+,2024-pro-masters-world-championships,"Pittsburgh,Pennsylvania",2024-09-01,https://www.ifbbpro.com/competition/2024-pro-masters-world-championships/,https://www.ifbbpro.com/wp-content/uploads/2024/02/2024mastersworldsPRO_090124_resultsp1-800x980.jpg
